timestamp,stock_symbol,close,moving_avg_close
2024-05-23T04:35:00.000+10:00,AAPL,191.1,190.96805555555557
2024-05-23T04:36:00.000+10:00,AAPL,191.04,190.97
2024-05-23T04:37:00.000+10:00,AAPL,191.01,190.97105263157897
2024-05-23T04:39:00.000+10:00,AAPL,191.0,190.97179487179488
2024-05-23T04:40:00.000+10:00,AAPL,191.0,190.97250000000003
2024-05-23T04:41:00.000+10:00,AAPL,190.98,190.97268292682926
2024-05-23T04:42:00.000+10:00,AAPL,190.9,190.97095238095238
2024-05-23T04:43:00.000+10:00,AAPL,190.89,190.96906976744185
2024-05-23T04:44:00.000+10:00,AAPL,190.8,190.96522727272725
2024-05-23T04:45:00.000+10:00,AAPL,190.81,190.96177777777774
2024-05-23T04:46:00.000+10:00,AAPL,190.84,190.9591304347826
2024-05-23T04:47:00.000+10:00,AAPL,190.85,190.9568085106383
2024-05-23T04:48:00.000+10:00,AAPL,190.83,190.95416666666665
2024-05-23T04:49:00.000+10:00,AAPL,190.83,190.9516326530612
2024-05-23T04:50:00.000+10:00,AAPL,190.72,190.94699999999997
2024-05-23T04:51:00.000+10:00,AAPL,190.76,190.9433333333333
2024-05-23T04:52:00.000+10:00,AAPL,190.72,190.93903846153842
2024-05-23T04:53:00.000+10:00,AAPL,190.69,190.9343396226415
2024-05-23T04:54:00.000+10:00,AAPL,190.76,190.93111111111108
2024-05-23T04:55:00.000+10:00,AAPL,190.78,190.92836363636363
2024-05-23T04:56:00.000+10:00,AAPL,190.78,190.9257142857143
2024-05-23T04:57:00.000+10:00,AAPL,190.75,190.92263157894737
2024-05-23T04:58:00.000+10:00,AAPL,190.74,190.9194827586207
2024-05-23T04:59:00.000+10:00,AAPL,190.74,190.9164406779661
2024-05-23T05:00:00.000+10:00,AAPL,190.74,190.9135
2024-05-23T05:01:00.000+10:00,AAPL,190.74,190.9106557377049
2024-05-23T05:02:00.000+10:00,AAPL,190.78,190.90854838709677
2024-05-23T05:03:00.000+10:00,AAPL,190.8,190.90682539682538
2024-05-23T05:04:00.000+10:00,AAPL,190.85,190.9059375
2024-05-23T05:05:00.000+10:00,AAPL,190.81,190.90446153846153
2024-05-23T05:06:00.000+10:00,AAPL,190.78,190.90257575757576
2024-05-23T05:07:00.000+10:00,AAPL,190.82,190.9013432835821
2024-05-23T05:08:00.000+10:00,AAPL,190.8,190.89985294117645
2024-05-23T05:09:00.000+10:00,AAPL,190.8,190.89840579710142
2024-05-23T05:10:00.000+10:00,AAPL,190.86,190.89785714285713
2024-05-23T05:11:00.000+10:00,AAPL,190.84,190.8970422535211
2024-05-23T05:12:00.000+10:00,AAPL,190.9,190.8970833333333
2024-05-23T05:13:00.000+10:00,AAPL,190.9,190.8971232876712
2024-05-23T05:14:00.000+10:00,AAPL,190.9,190.89716216216212
2024-05-23T05:15:00.000+10:00,AAPL,190.9,190.89719999999997
2024-05-23T05:16:00.000+10:00,AAPL,190.91,190.8973684210526
2024-05-23T05:17:00.000+10:00,AAPL,190.94,190.89792207792203
2024-05-23T05:18:00.000+10:00,AAPL,190.95,190.89858974358972
2024-05-23T05:19:00.000+10:00,AAPL,190.94,190.89911392405062
2024-05-23T05:20:00.000+10:00,AAPL,190.95,190.89974999999998
2024-05-23T05:21:00.000+10:00,AAPL,190.96,190.9004938271605
2024-05-23T05:22:00.000+10:00,AAPL,190.93,190.90085365853656
2024-05-23T05:23:00.000+10:00,AAPL,190.96,190.9015662650602
2024-05-23T05:24:00.000+10:00,AAPL,190.97,190.90238095238092
2024-05-23T05:25:00.000+10:00,AAPL,190.96,190.90305882352936
2024-05-23T05:26:00.000+10:00,AAPL,190.97,190.90383720930228
2024-05-23T05:27:00.000+10:00,AAPL,190.97,190.90459770114938
2024-05-23T05:28:00.000+10:00,AAPL,190.97,190.90534090909088
2024-05-23T05:29:00.000+10:00,AAPL,190.96,190.90595505617975
2024-05-23T05:30:00.000+10:00,AAPL,190.97,190.90666666666664
2024-05-23T05:31:00.000+10:00,AAPL,190.96,190.90725274725273
2024-05-23T05:32:00.000+10:00,AAPL,190.98,190.90804347826085
2024-05-23T05:33:00.000+10:00,AAPL,190.97,190.90870967741932
2024-05-23T05:34:00.000+10:00,AAPL,190.92,190.908829787234
2024-05-23T05:35:00.000+10:00,AAPL,190.96,190.9093684210526
2024-05-23T05:36:00.000+10:00,AAPL,190.9,190.9092708333333
2024-05-23T05:37:00.000+10:00,AAPL,190.89,190.9090721649484
2024-05-23T05:38:00.000+10:00,AAPL,190.84,190.90836734693875
2024-05-23T05:39:00.000+10:00,AAPL,190.84,190.90767676767675
2024-05-23T05:40:00.000+10:00,AAPL,190.81,190.90669999999997
2024-05-23T05:41:00.000+10:00,AAPL,190.83,190.90594059405942
2024-05-23T05:43:00.000+10:00,AAPL,190.88,190.9056862745098
2024-05-23T05:44:00.000+10:00,AAPL,190.87,190.90533980582524
2024-05-23T05:45:00.000+10:00,AAPL,190.9,190.90528846153848
2024-05-23T05:46:00.000+10:00,AAPL,190.87,190.90495238095238
2024-05-23T05:47:00.000+10:00,AAPL,190.87,190.90462264150943
2024-05-23T05:48:00.000+10:00,AAPL,190.87,190.90429906542056
2024-05-23T05:49:00.000+10:00,AAPL,190.87,190.90398148148145
2024-05-23T05:50:00.000+10:00,AAPL,190.86,190.90357798165135
2024-05-23T05:51:00.000+10:00,AAPL,190.85,190.90309090909088
2024-05-23T05:52:00.000+10:00,AAPL,190.85,190.90261261261256
2024-05-23T05:54:00.000+10:00,AAPL,190.85,190.9021428571428
2024-05-23T05:55:00.000+10:00,AAPL,190.83,190.90150442477872
2024-05-23T05:56:00.000+10:00,AAPL,190.84,190.90096491228067
2024-05-23T05:57:00.000+10:00,AAPL,190.85,190.90052173913037
2024-05-23T05:58:00.000+10:00,AAPL,190.83,190.89991379310342
2024-05-23T06:00:00.000+10:00,AAPL,190.83,190.89931623931622
2024-05-23T06:01:00.000+10:00,AAPL,190.82,190.8986440677966
2024-05-23T06:03:00.000+10:00,AAPL,190.78,190.8976470588235
2024-05-23T06:04:00.000+10:00,AAPL,190.79,190.89674999999997
2024-05-23T06:05:00.000+10:00,AAPL,190.76,190.89561983471071
2024-05-23T06:06:00.000+10:00,AAPL,190.77,190.8945901639344
2024-05-23T06:07:00.000+10:00,AAPL,190.77,190.89357723577234
2024-05-23T06:08:00.000+10:00,AAPL,190.75,190.89241935483867
2024-05-23T06:09:00.000+10:00,AAPL,190.75,190.89127999999997
2024-05-23T06:10:00.000+10:00,AAPL,190.78,190.89039682539678
2024-05-23T06:11:00.000+10:00,AAPL,190.78,190.88952755905507
2024-05-23T06:12:00.000+10:00,AAPL,190.79,190.88874999999996
2024-05-23T06:13:00.000+10:00,AAPL,190.78,190.88790697674415
2024-05-23T06:14:00.000+10:00,AAPL,190.78,190.88707692307688
2024-05-23T06:15:00.000+10:00,AAPL,190.78,190.88625954198466
2024-05-23T06:16:00.000+10:00,AAPL,190.78,190.88545454545448
2024-05-23T06:17:00.000+10:00,AAPL,190.79,190.88473684210518
2024-05-23T06:18:00.000+10:00,AAPL,190.81,190.88417910447757
2024-05-23T06:19:00.000+10:00,AAPL,190.77,190.88333333333327
2024-05-23T06:20:00.000+10:00,AAPL,190.8,190.88272058823523
2024-05-23T06:21:00.000+10:00,AAPL,190.82,190.88226277372257
2024-05-23T06:22:00.000+10:00,AAPL,190.81,190.88173913043474
2024-05-23T06:23:00.000+10:00,AAPL,190.82,190.8812949640287
2024-05-23T06:24:00.000+10:00,AAPL,190.8,190.88071428571422
2024-05-23T06:25:00.000+10:00,AAPL,190.82,190.8802836879432
2024-05-23T06:26:00.000+10:00,AAPL,190.82,190.8798591549295
2024-05-23T06:27:00.000+10:00,AAPL,190.79,190.8792307692307
2024-05-23T06:28:00.000+10:00,AAPL,190.82,190.8788194444444
2024-05-23T06:29:00.000+10:00,AAPL,190.82,190.8784137931034
2024-05-23T06:30:00.000+10:00,AAPL,190.82,190.87801369863007
2024-05-23T06:31:00.000+10:00,AAPL,190.81,190.8775510204081
2024-05-23T06:32:00.000+10:00,AAPL,190.85,190.8773648648648
2024-05-23T06:33:00.000+10:00,AAPL,190.83,190.87704697986572
2024-05-23T06:34:00.000+10:00,AAPL,190.85,190.87686666666661
2024-05-23T06:35:00.000+10:00,AAPL,190.88,190.87688741721848
2024-05-23T06:36:00.000+10:00,AAPL,190.94,190.87730263157889
2024-05-23T06:37:00.000+10:00,AAPL,190.93,190.87764705882347
2024-05-23T06:38:00.000+10:00,AAPL,190.93,190.87798701298695
2024-05-23T06:39:00.000+10:00,AAPL,190.93,190.87832258064512
2024-05-23T06:40:00.000+10:00,AAPL,190.9,190.8784615384615
2024-05-23T06:41:00.000+10:00,AAPL,190.9,190.87859872611463
2024-05-23T06:42:00.000+10:00,AAPL,190.9,190.87873417721516
2024-05-23T06:43:00.000+10:00,AAPL,190.9,190.8788679245283
2024-05-23T06:44:00.000+10:00,AAPL,190.86,190.87875
2024-05-23T06:45:00.000+10:00,AAPL,190.86,190.87863354037268
2024-05-23T06:46:00.000+10:00,AAPL,190.85,190.87845679012344
2024-05-23T06:47:00.000+10:00,AAPL,190.84,190.8782208588957
2024-05-23T06:48:00.000+10:00,AAPL,190.89,190.87829268292683
2024-05-23T06:49:00.000+10:00,AAPL,190.85,190.8781212121212
2024-05-23T06:50:00.000+10:00,AAPL,190.84,190.87789156626505
2024-05-23T06:51:00.000+10:00,AAPL,190.84,190.87766467065865
2024-05-23T06:52:00.000+10:00,AAPL,190.84,190.87744047619046
2024-05-23T06:53:00.000+10:00,AAPL,190.87,190.87739644970412
2024-05-23T06:54:00.000+10:00,AAPL,190.84,190.8771764705882
2024-05-23T06:55:00.000+10:00,AAPL,190.83,190.8769005847953
2024-05-23T06:56:00.000+10:00,AAPL,190.85,190.8767441860465
2024-05-23T06:57:00.000+10:00,AAPL,190.87,190.87670520231214
2024-05-23T06:58:00.000+10:00,AAPL,190.87,190.87666666666667
2024-05-23T07:00:00.000+10:00,AAPL,190.97,190.87720000000002
2024-05-23T07:01:00.000+10:00,AAPL,190.95,190.87761363636363
2024-05-23T07:02:00.000+10:00,AAPL,190.92,190.8778531073446
2024-05-23T07:03:00.000+10:00,AAPL,190.96,190.87831460674155
2024-05-23T07:04:00.000+10:00,AAPL,190.98,190.87888268156425
2024-05-23T07:05:00.000+10:00,AAPL,190.98,190.87944444444446
2024-05-23T07:06:00.000+10:00,AAPL,191.0,190.88011049723758
2024-05-23T07:07:00.000+10:00,AAPL,191.0,190.88076923076926
2024-05-23T07:08:00.000+10:00,AAPL,191.04,190.8816393442623
2024-05-23T07:09:00.000+10:00,AAPL,191.1,190.88282608695653
2024-05-23T07:10:00.000+10:00,AAPL,191.09,190.88394594594595
2024-05-23T07:11:00.000+10:00,AAPL,191.03,190.8847311827957
2024-05-23T07:12:00.000+10:00,AAPL,191.0,190.88534759358288
2024-05-23T07:13:00.000+10:00,AAPL,191.0,190.8859574468085
2024-05-23T07:14:00.000+10:00,AAPL,190.99,190.8865079365079
2024-05-23T07:15:00.000+10:00,AAPL,190.98,190.887
2024-05-23T07:16:00.000+10:00,AAPL,190.95,190.8873298429319
2024-05-23T07:17:00.000+10:00,AAPL,190.95,190.88765624999996
2024-05-23T07:18:00.000+10:00,AAPL,190.9,190.88772020725386
2024-05-23T07:19:00.000+10:00,AAPL,190.92,190.88788659793812
2024-05-23T07:20:00.000+10:00,AAPL,190.92,190.88805128205124
2024-05-23T07:21:00.000+10:00,AAPL,190.93,190.8882653061224
2024-05-23T07:22:00.000+10:00,AAPL,190.9,190.88832487309642
2024-05-23T07:23:00.000+10:00,AAPL,190.9,190.88838383838382
2024-05-23T07:24:00.000+10:00,AAPL,190.89,190.88839195979895
2024-05-23T07:25:00.000+10:00,AAPL,190.9,190.88844999999998
2024-05-23T07:26:00.000+10:00,AAPL,190.91,190.88855721393034
2024-05-23T07:27:00.000+10:00,AAPL,190.9,190.88861386138615
2024-05-23T07:28:00.000+10:00,AAPL,190.9,190.88866995073892
2024-05-23T07:29:00.000+10:00,AAPL,190.88,190.88862745098038
2024-05-23T07:30:00.000+10:00,AAPL,190.94,190.8888780487805
2024-05-23T07:31:00.000+10:00,AAPL,190.96,190.88922330097088
2024-05-23T07:32:00.000+10:00,AAPL,190.96,190.8895652173913
2024-05-23T07:33:00.000+10:00,AAPL,190.96,190.88990384615383
2024-05-23T07:34:00.000+10:00,AAPL,191.01,190.89047846889952
2024-05-23T07:35:00.000+10:00,AAPL,191.03,190.89114285714285
2024-05-23T07:36:00.000+10:00,AAPL,191.02,190.89175355450234
2024-05-23T07:37:00.000+10:00,AAPL,191.02,190.892358490566
2024-05-23T07:38:00.000+10:00,AAPL,190.96,190.892676056338
2024-05-23T07:39:00.000+10:00,AAPL,190.97,190.89303738317753
2024-05-23T07:40:00.000+10:00,AAPL,191.02,190.8936279069767
2024-05-23T07:41:00.000+10:00,AAPL,190.99,190.894074074074
2024-05-23T07:42:00.000+10:00,AAPL,190.98,190.89447004608292
2024-05-23T07:43:00.000+10:00,AAPL,190.92,190.89458715596325
2024-05-23T07:44:00.000+10:00,AAPL,190.98,190.89497716894974
2024-05-23T07:45:00.000+10:00,AAPL,190.96,190.8952727272727
2024-05-23T07:46:00.000+10:00,AAPL,191.0,190.8957466063348
2024-05-23T07:47:00.000+10:00,AAPL,191.05,190.89644144144143
2024-05-23T07:48:00.000+10:00,AAPL,191.03,190.89704035874436
2024-05-23T07:49:00.000+10:00,AAPL,191.05,190.8977232142857
2024-05-23T07:50:00.000+10:00,AAPL,191.03,190.8983111111111
2024-05-23T07:51:00.000+10:00,AAPL,191.04,190.89893805309734
2024-05-23T07:52:00.000+10:00,AAPL,191.07,190.89969162995592
2024-05-23T07:53:00.000+10:00,AAPL,191.1,190.90057017543856
2024-05-23T07:54:00.000+10:00,AAPL,191.06,190.90126637554582
2024-05-23T07:55:00.000+10:00,AAPL,191.14,190.90230434782606
2024-05-23T07:56:00.000+10:00,AAPL,191.16,190.9034199134199
2024-05-23T07:57:00.000+10:00,AAPL,191.25,190.90491379310342
2024-05-23T07:58:00.000+10:00,AAPL,191.26,190.90643776824032
2024-05-23T07:59:00.000+10:00,AAPL,191.31,190.90816239316237
2024-05-23T08:00:00.000+10:00,AAPL,191.012,190.90860425531915
2024-05-23T08:01:00.000+10:00,AAPL,191.07,190.90928813559321
2024-05-23T08:02:00.000+10:00,AAPL,191.275,190.9108312236287
2024-05-23T08:03:00.000+10:00,AAPL,191.19,190.91200420168067
2024-05-23T08:04:00.000+10:00,AAPL,191.41,190.91408786610882
2024-05-23T08:05:00.000+10:00,AAPL,191.25,190.9154875
2024-05-23T08:06:00.000+10:00,AAPL,191.0,190.9158381742739
2024-05-23T08:07:00.000+10:00,AAPL,191.375,190.9177355371901
2024-05-23T08:08:00.000+10:00,AAPL,191.4,190.9197201646091
2024-05-23T08:09:00.000+10:00,AAPL,191.35,190.9214836065574
2024-05-23T08:10:00.000+10:00,AAPL,191.35,190.92323265306123
2024-05-23T08:11:00.000+10:00,AAPL,191.35,190.9249674796748
2024-05-23T08:12:00.000+10:00,AAPL,191.399,190.9268866396761
2024-05-23T08:13:00.000+10:00,AAPL,191.362,190.92864112903226
2024-05-23T08:14:00.000+10:00,AAPL,191.45,190.93073493975902
2024-05-23T08:15:00.000+10:00,AAPL,191.35,190.93241199999997
2024-05-23T08:16:00.000+10:00,AAPL,191.38,190.93419521912347
2024-05-23T08:17:00.000+10:00,AAPL,191.4,190.93604365079364
2024-05-23T08:18:00.000+10:00,AAPL,190.9,190.93590118577075
2024-05-23T08:19:00.000+10:00,AAPL,191.36,190.93757086614173
2024-05-23T08:20:00.000+10:00,AAPL,191.395,190.93936470588233
2024-05-23T08:21:00.000+10:00,AAPL,191.42,190.94124218749997
2024-05-23T08:22:00.000+10:00,AAPL,191.41,190.9430661478599
2024-05-23T08:23:00.000+10:00,AAPL,191.4,190.9448372093023
2024-05-23T08:24:00.000+10:00,AAPL,191.41,190.9466332046332
2024-05-23T08:25:00.000+10:00,AAPL,191.4,190.94837692307692
2024-05-23T08:26:00.000+10:00,AAPL,191.42,190.95018390804597
2024-05-23T08:27:00.000+10:00,AAPL,191.39,190.95186259541984
2024-05-23T08:28:00.000+10:00,AAPL,191.38,190.95349049429657
2024-05-23T08:29:00.000+10:00,AAPL,191.38,190.95510606060603
2024-05-23T08:30:00.000+10:00,AAPL,191.28,190.95633207547166
2024-05-23T08:31:00.000+10:00,AAPL,191.255,190.957454887218
2024-05-23T08:32:00.000+10:00,AAPL,191.31,190.95877528089883
2024-05-23T08:33:00.000+10:00,AAPL,191.3,190.96004850746266
2024-05-23T08:34:00.000+10:00,AAPL,191.42,190.96175836431223
2024-05-23T08:35:00.000+10:00,AAPL,191.39,190.9633444444444
2024-05-23T08:36:00.000+10:00,AAPL,191.37,190.96484501845015
2024-05-23T08:37:00.000+10:00,AAPL,191.42,190.9665183823529
2024-05-23T08:38:00.000+10:00,AAPL,191.395,190.96808791208787
2024-05-23T08:39:00.000+10:00,AAPL,191.39,190.96962773722623
2024-05-23T08:40:00.000+10:00,AAPL,191.4,190.97119272727267
2024-05-23T08:41:00.000+10:00,AAPL,191.43,190.97285507246372
2024-05-23T08:42:00.000+10:00,AAPL,191.4,190.9743971119133
2024-05-23T08:43:00.000+10:00,AAPL,191.38,190.97585611510786
2024-05-23T08:44:00.000+10:00,AAPL,191.38,190.97730465949815
2024-05-23T08:45:00.000+10:00,AAPL,191.44,190.9789571428571
2024-05-23T08:46:00.000+10:00,AAPL,191.415,190.98050889679712
2024-05-23T08:47:00.000+10:00,AAPL,191.45,190.9821737588652
2024-05-23T08:48:00.000+10:00,AAPL,191.42,190.98372084805646
2024-05-23T08:49:00.000+10:00,AAPL,191.42,190.98525704225344
2024-05-23T08:50:00.000+10:00,AAPL,191.39,190.9866771929824
2024-05-23T08:51:00.000+10:00,AAPL,191.38,190.98805244755238
2024-05-23T08:52:00.000+10:00,AAPL,191.36,190.98934843205566
2024-05-23T08:53:00.000+10:00,AAPL,191.47,190.99101736111103
2024-05-23T08:54:00.000+10:00,AAPL,191.37,190.9923287197231
2024-05-23T08:55:00.000+10:00,AAPL,191.36,190.99359655172407
2024-05-23T08:56:00.000+10:00,AAPL,191.36,190.99485567010302
2024-05-23T08:57:00.000+10:00,AAPL,191.38,190.99617465753417
2024-05-23T08:58:00.000+10:00,AAPL,191.32,190.99727986348117
2024-05-23T08:59:00.000+10:00,AAPL,191.325,190.99839455782305
2024-05-23T09:00:00.000+10:00,AAPL,191.32,190.99948474576263
2024-05-23T09:01:00.000+10:00,AAPL,191.375,191.0007533783783
2024-05-23T09:02:00.000+10:00,AAPL,191.31,191.00179461279453
2024-05-23T09:03:00.000+10:00,AAPL,191.38,191.00306375838917
2024-05-23T09:04:00.000+10:00,AAPL,191.4,191.00439130434773
2024-05-23T09:05:00.000+10:00,AAPL,191.38,191.00564333333324
2024-05-23T09:06:00.000+10:00,AAPL,191.345,191.0067707641195
2024-05-23T09:07:00.000+10:00,AAPL,191.335,191.00785761589395
2024-05-23T09:08:00.000+10:00,AAPL,191.31,191.00885478547843
2024-05-23T09:09:00.000+10:00,AAPL,191.37,191.0100427631578
2024-05-23T09:10:00.000+10:00,AAPL,191.38,191.0112557377048
2024-05-23T09:11:00.000+10:00,AAPL,191.35,191.01236274509793
2024-05-23T09:12:00.000+10:00,AAPL,191.31,191.0133322475569
2024-05-23T09:13:00.000+10:00,AAPL,191.4,191.01458766233756
2024-05-23T09:14:00.000+10:00,AAPL,191.359,191.01570226537206
2024-05-23T09:15:00.000+10:00,AAPL,191.305,191.01663548387086
2024-05-23T09:16:00.000+10:00,AAPL,191.25,191.01738585208992
2024-05-23T09:17:00.000+10:00,AAPL,191.14,191.01777884615373
2024-05-23T09:18:00.000+10:00,AAPL,191.05,191.01788178913728
2024-05-23T09:19:00.000+10:00,AAPL,191.04,191.01795222929925
2024-05-23T09:20:00.000+10:00,AAPL,191.01,191.0179269841269
2024-05-23T09:21:00.000+10:00,AAPL,190.97,191.0177753164556
2024-05-23T09:22:00.000+10:00,AAPL,190.99,191.01768769716077
2024-05-23T09:23:00.000+10:00,AAPL,190.975,191.0175534591194
2024-05-23T09:24:00.000+10:00,AAPL,190.985,191.0174514106582
2024-05-23T09:25:00.000+10:00,AAPL,190.805,191.0167874999999
2024-05-23T09:26:00.000+10:00,AAPL,190.69,191.01576947040488
2024-05-23T09:27:00.000+10:00,AAPL,190.84,191.01522360248435
2024-05-23T09:28:00.000+10:00,AAPL,190.91,191.01489783281724
2024-05-23T09:29:00.000+10:00,AAPL,190.94,191.01466666666659
2024-05-23T09:30:00.000+10:00,AAPL,190.17,191.0120676923076
2024-05-23T09:31:00.000+10:00,AAPL,190.17,191.0094846625766
2024-05-23T09:32:00.000+10:00,AAPL,190.27,191.0072232415901
2024-05-23T09:33:00.000+10:00,AAPL,190.414,191.00541463414623
2024-05-23T09:34:00.000+10:00,AAPL,190.59,191.00415197568375
2024-05-23T09:35:00.000+10:00,AAPL,190.4,191.0023212121211
2024-05-23T09:36:00.000+10:00,AAPL,190.59,191.00107552870077
2024-05-23T09:37:00.000+10:00,AAPL,190.22,190.99872289156613
2024-05-23T09:38:00.000+10:00,AAPL,190.06,190.99590390390378
2024-05-23T09:39:00.000+10:00,AAPL,189.935,190.99272754491003
2024-05-23T09:40:00.000+10:00,AAPL,189.979,190.98970149253716
2024-05-23T09:41:00.000+10:00,AAPL,189.92,190.9865178571427
2024-05-23T09:42:00.000+10:00,AAPL,189.88,190.98323442136484
2024-05-23T09:43:00.000+10:00,AAPL,189.59,190.97911242603533
2024-05-23T09:44:00.000+10:00,AAPL,189.431,190.97454572271369
2024-05-23T09:45:00.000+10:00,AAPL,189.28,190.9695617647057
2024-05-23T09:46:00.000+10:00,AAPL,189.49,190.9652228739001
2024-05-23T09:47:00.000+10:00,AAPL,189.52,190.9609970760232
2024-05-23T09:48:00.000+10:00,AAPL,189.45,190.9565918367345
2024-05-23T09:49:00.000+10:00,AAPL,189.463,190.95224999999982
2024-05-23T09:50:00.000+10:00,AAPL,189.576,190.94826086956502
2024-05-23T09:51:00.000+10:00,AAPL,189.44,190.94390173410386
2024-05-23T09:52:00.000+10:00,AAPL,189.48,190.93968299711796
2024-05-23T09:53:00.000+10:00,AAPL,189.19,190.9346551724136
2024-05-23T09:54:00.000+10:00,AAPL,189.26,190.92985673352416
2024-05-23T09:55:00.000+10:00,AAPL,189.2,190.9249142857141
2024-05-23T09:56:00.000+10:00,AAPL,189.34,190.92039886039865
2024-05-23T09:57:00.000+10:00,AAPL,189.29,190.91576704545432
2024-05-23T09:58:00.000+10:00,AAPL,189.41,190.91150141643038
2024-05-23T09:59:00.000+10:00,AAPL,189.42,190.907288135593
2024-05-23T10:00:00.000+10:00,AAPL,189.45,190.9031830985913
2024-05-23T10:01:00.000+10:00,AAPL,189.39,190.89893258426943
2024-05-23T10:02:00.000+10:00,AAPL,189.33,190.89453781512583
2024-05-23T10:03:00.000+10:00,AAPL,189.215,190.88984636871484
2024-05-23T10:04:00.000+10:00,AAPL,189.32,190.88547353760424
2024-05-23T10:05:00.000+10:00,AAPL,189.17,190.8807083333331
2024-05-23T10:06:00.000+10:00,AAPL,189.07,190.87569252077543
2024-05-23T10:07:00.000+10:00,AAPL,188.813,190.8699944751379
2024-05-23T10:08:00.000+10:00,AAPL,188.77,190.86420936639098
2024-05-23T10:09:00.000+10:00,AAPL,188.88,190.85875824175804
2024-05-23T10:10:00.000+10:00,AAPL,189.044,190.85378630136967
2024-05-23T10:11:00.000+10:00,AAPL,189.01,190.84874863387955
2024-05-23T10:12:00.000+10:00,AAPL,188.89,190.84341144414148
2024-05-23T10:13:00.000+10:00,AAPL,188.837,190.8379592391302
2024-05-23T10:14:00.000+10:00,AAPL,188.935,190.83280216802146
2024-05-23T10:15:00.000+10:00,AAPL,188.91,190.8276054054052
2024-05-23T10:16:00.000+10:00,AAPL,189.045,190.82280053908335
2024-05-23T10:17:00.000+10:00,AAPL,188.915,190.8176720430105
2024-05-23T10:18:00.000+10:00,AAPL,188.788,190.81223056300246
2024-05-23T10:19:00.000+10:00,AAPL,188.82,190.8069037433153
2024-05-23T10:20:00.000+10:00,AAPL,188.58,190.80096533333312
2024-05-23T10:21:00.000+10:00,AAPL,188.615,190.79515159574447
2024-05-23T10:22:00.000+10:00,AAPL,188.611,190.7893580901855
2024-05-23T10:23:00.000+10:00,AAPL,188.65,190.78369841269821
2024-05-23T10:24:00.000+10:00,AAPL,188.63,190.77801583113438
2024-05-23T10:25:00.000+10:00,AAPL,188.68,190.7724947368419
2024-05-23T10:26:00.000+10:00,AAPL,188.75,190.76718635170585
2024-05-23T10:27:00.000+10:00,AAPL,188.87,190.76221989528776
2024-05-23T10:28:00.000+10:00,AAPL,188.987,190.75758485639665
2024-05-23T10:29:00.000+10:00,AAPL,189.05,190.75313802083312
2024-05-23T10:30:00.000+10:00,AAPL,189.005,190.7485974025972
2024-05-23T10:31:00.000+10:00,AAPL,189.048,190.74419170984433
2024-05-23T10:32:00.000+10:00,AAPL,189.121,190.73999741602046
2024-05-23T10:33:00.000+10:00,AAPL,189.23,190.73610567010286
2024-05-23T10:34:00.000+10:00,AAPL,189.33,190.73249100257047
