stock_symbol,timestamp,open,high,low,close,volume
MSFT,2024-06-17 17:49:00,448.0,448.26,447.9,448.04,228
MSFT,2024-06-17 17:48:00,447.821,448.13,447.821,448.0,435
MSFT,2024-06-17 17:47:00,447.72,448.26,447.72,448.035,158
MSFT,2024-06-17 17:46:00,447.99,448.26,447.81,448.26,17
MSFT,2024-06-17 17:45:00,448.03,448.26,447.99,448.26,196
MSFT,2024-06-17 17:44:00,448.0,448.3,447.72,448.01,117
MSFT,2024-06-17 17:43:00,447.98,448.2,447.98,448.2,71
MSFT,2024-06-17 17:42:00,448.015,448.31,447.79,447.79,69
MSFT,2024-06-17 17:41:00,448.01,448.2,447.85,448.015,475
MSFT,2024-06-17 17:40:00,448.01,448.25,448.0,448.0,614
MSFT,2024-06-17 17:39:00,448.13,448.26,448.01,448.01,636
MSFT,2024-06-17 17:38:00,448.16,448.16,448.0,448.01,538
MSFT,2024-06-17 17:37:00,448.25,448.43,448.0,448.0,613
MSFT,2024-06-17 17:36:00,448.36,448.43,448.29,448.43,533
MSFT,2024-06-17 17:35:00,448.48,448.48,448.29,448.3,146
MSFT,2024-06-17 17:34:00,448.39,448.49,448.29,448.39,68
MSFT,2024-06-17 17:33:00,448.49,448.49,448.35,448.36,40
MSFT,2024-06-17 17:32:00,448.34,448.49,448.34,448.49,96
MSFT,2024-06-17 17:31:00,448.49,448.49,448.34,448.34,490312
MSFT,2024-06-17 17:30:00,448.22,448.49,448.2,448.345,37
MSFT,2024-06-17 17:29:00,448.315,448.49,448.15,448.345,79
MSFT,2024-06-17 17:28:00,448.48,448.49,448.315,448.315,57
MSFT,2024-06-17 17:27:00,448.16,448.49,448.16,448.325,126
MSFT,2024-06-17 17:26:00,448.7,448.75,448.32,448.5,76
MSFT,2024-06-17 17:25:00,448.445,448.67,448.14,448.5,108
MSFT,2024-06-17 17:24:00,448.625,448.75,448.32,448.445,1135
MSFT,2024-06-17 17:23:00,448.75,448.75,425.051,448.625,479
MSFT,2024-06-17 17:22:00,448.75,448.75,448.625,448.625,49
MSFT,2024-06-17 17:21:00,448.625,448.75,448.625,448.72,126
MSFT,2024-06-17 17:20:00,448.7,448.75,448.5,448.65,45
MSFT,2024-06-17 17:19:00,448.7,448.75,448.625,448.7,100
MSFT,2024-06-17 17:18:00,448.7,448.75,448.65,448.7,23
MSFT,2024-06-17 17:17:00,448.7,448.75,448.7,448.75,216
MSFT,2024-06-17 17:16:00,448.77,448.98,448.65,448.7,174
MSFT,2024-06-17 17:15:00,448.47,448.98,424.266,448.815,750
MSFT,2024-06-17 17:14:00,448.47,448.48,448.45,448.47,184
MSFT,2024-06-17 17:13:00,448.47,448.49,448.45,448.48,419
MSFT,2024-06-17 17:12:00,448.48,448.49,448.46,448.47,357
MSFT,2024-06-17 17:11:00,448.43,448.48,448.43,448.465,380
MSFT,2024-06-17 17:10:00,448.43,448.493,448.29,448.43,144
MSFT,2024-06-17 17:09:00,448.37,448.57,448.29,448.4,19
MSFT,2024-06-17 17:08:00,448.37,448.57,448.37,448.43,56
MSFT,2024-06-17 17:07:00,448.43,448.57,422.569,448.57,110
MSFT,2024-06-17 17:06:00,448.55,448.57,443.377,448.45,98
MSFT,2024-06-17 17:05:00,448.48,448.747,448.32,448.57,361
MSFT,2024-06-17 17:04:00,448.19,448.77,448.19,448.46,3895
MSFT,2024-06-17 17:03:00,448.28,448.28,448.17,448.24,49
MSFT,2024-06-17 17:02:00,448.28,448.28,448.1,448.27,77
MSFT,2024-06-17 17:01:00,448.25,448.28,448.165,448.19,52
MSFT,2024-06-17 17:00:00,448.3,448.31,448.16,448.16,133
MSFT,2024-06-17 16:59:00,448.3,448.34,448.21,448.34,151
MSFT,2024-06-17 16:58:00,448.35,448.37,448.2,448.275,3958
MSFT,2024-06-17 16:57:00,448.275,448.35,448.204,448.35,317
MSFT,2024-06-17 16:56:00,448.35,448.35,448.2,448.275,504
MSFT,2024-06-17 16:55:00,448.28,448.35,448.28,448.28,84
MSFT,2024-06-17 16:54:00,448.275,448.35,448.275,448.28,17
MSFT,2024-06-17 16:53:00,448.35,448.35,448.275,448.275,28
MSFT,2024-06-17 16:52:00,448.35,448.35,448.21,448.275,24
MSFT,2024-06-17 16:51:00,448.35,448.37,448.2,448.21,912
MSFT,2024-06-17 16:50:00,448.37,448.37,448.33,448.35,54
MSFT,2024-06-17 16:49:00,448.37,448.37,448.35,448.35,640
MSFT,2024-06-17 16:48:00,448.34,448.37,448.33,448.36,105
MSFT,2024-06-17 16:47:00,448.33,448.37,448.33,448.34,128
MSFT,2024-06-17 16:46:00,448.345,448.36,448.33,448.35,49
MSFT,2024-06-17 16:45:00,448.31,448.37,448.3,448.36,4685
MSFT,2024-06-17 16:44:00,448.37,448.37,448.3,448.335,709
MSFT,2024-06-17 16:43:00,448.335,448.37,448.3,448.335,120
MSFT,2024-06-17 16:42:00,448.26,448.37,448.2,448.32,420
MSFT,2024-06-17 16:41:00,448.175,448.3,448.175,448.26,33
MSFT,2024-06-17 16:40:00,448.175,448.3,448.05,448.3,73
MSFT,2024-06-17 16:39:00,448.3,448.37,448.05,448.29,104
MSFT,2024-06-17 16:38:00,448.33,448.37,448.29,448.32,8667
MSFT,2024-06-17 16:37:00,448.37,448.37,448.33,448.363,203
MSFT,2024-06-17 16:36:00,448.29,448.35,448.26,448.35,321
MSFT,2024-06-17 16:35:00,448.23,448.32,448.154,448.32,78
MSFT,2024-06-17 16:34:00,448.24,448.328,448.14,448.29,127
MSFT,2024-06-17 16:33:00,448.3,448.33,448.3,448.3,1242
MSFT,2024-06-17 16:32:00,448.33,448.33,448.3,448.3,357
MSFT,2024-06-17 16:31:00,448.27,448.33,448.22,448.33,166
MSFT,2024-06-17 16:30:00,448.27,448.31,448.21,448.27,142
MSFT,2024-06-17 16:29:00,448.28,448.31,448.21,448.21,62
MSFT,2024-06-17 16:28:00,448.23,448.317,448.2,448.31,91
MSFT,2024-06-17 16:27:00,448.15,448.31,448.15,448.27,622
MSFT,2024-06-17 16:26:00,448.36,448.37,448.23,448.23,226155
MSFT,2024-06-17 16:25:00,448.27,448.37,448.27,448.36,861
MSFT,2024-06-17 16:24:00,448.26,448.29,448.185,448.26,95
MSFT,2024-06-17 16:23:00,448.205,448.26,448.183,448.26,52
MSFT,2024-06-17 16:22:00,448.2,448.26,448.15,448.205,62
MSFT,2024-06-17 16:21:00,448.26,448.26,448.15,448.205,133
MSFT,2024-06-17 16:20:00,448.37,448.37,448.14,448.205,37033
MSFT,2024-06-17 16:19:00,448.18,448.28,448.1,448.26,281
MSFT,2024-06-17 16:18:00,448.06,448.19,448.06,448.19,1558
MSFT,2024-06-17 16:17:00,448.1,448.13,448.05,448.065,549
MSFT,2024-06-17 16:16:00,448.05,448.1,448.05,448.05,185
MSFT,2024-06-17 16:15:00,448.37,448.37,448.0,448.05,1000
MSFT,2024-06-17 16:14:00,448.03,448.13,448.0,448.05,222
MSFT,2024-06-17 16:13:00,448.07,448.11,447.8,448.03,171
MSFT,2024-06-17 16:12:00,448.08,448.1,447.97,448.0,4070
MSFT,2024-06-17 16:11:00,448.12,448.13,448.01,448.01,148
MSFT,2024-06-17 16:10:00,448.25,448.26,448.12,448.12,460
MSFT,2024-06-17 16:09:00,448.19,448.26,448.12,448.15,577
MSFT,2024-06-17 16:08:00,448.13,448.27,448.12,448.27,515
MSFT,2024-06-17 16:07:00,448.2,448.37,448.12,448.17,72735
MSFT,2024-06-17 16:06:00,448.23,448.37,448.12,448.195,11917
MSFT,2024-06-17 16:05:00,448.16,448.27,448.04,448.195,658
MSFT,2024-06-17 16:04:00,448.2,448.37,448.05,448.37,88664
MSFT,2024-06-17 16:03:00,448.37,448.37,448.05,448.37,62814
MSFT,2024-06-17 16:02:00,448.55,448.55,448.07,448.37,36622
MSFT,2024-06-17 16:01:00,448.47,448.72,448.37,448.54,160769
MSFT,2024-06-17 16:00:00,448.39,448.53,448.36,448.47,7780319
MSFT,2024-06-17 15:59:00,448.31,448.78,448.25,448.39,407702
MSFT,2024-06-17 15:58:00,448.39,448.529,448.25,448.3,222911
MSFT,2024-06-17 15:57:00,448.46,448.48,448.085,448.42,169006
MSFT,2024-06-17 15:56:00,448.5,448.67,448.3,448.47,154128
MSFT,2024-06-17 15:55:00,448.95,449.0,448.25,448.53,177148
MSFT,2024-06-17 15:54:00,449.05,449.28,448.71,448.96,144820
MSFT,2024-06-17 15:53:00,449.41,449.419,449.02,449.05,112368
MSFT,2024-06-17 15:52:00,449.31,449.45,449.192,449.4,114697
MSFT,2024-06-17 15:51:00,448.97,449.345,448.895,449.265,81743
MSFT,2024-06-17 15:50:00,448.85,449.21,448.65,448.985,96483
MSFT,2024-06-17 15:49:00,449.13,449.18,448.82,448.85,83848
MSFT,2024-06-17 15:48:00,449.24,449.3,449.1,449.118,44401
MSFT,2024-06-17 15:47:00,449.342,449.35,449.19,449.23,66803
MSFT,2024-06-17 15:46:00,449.6,449.64,449.33,449.33,43625
MSFT,2024-06-17 15:45:00,449.807,449.83,449.6,449.62,46810
MSFT,2024-06-17 15:44:00,449.795,449.88,449.72,449.795,36691
MSFT,2024-06-17 15:43:00,449.975,449.975,449.77,449.77,43695
MSFT,2024-06-17 15:42:00,450.06,450.2,449.95,449.95,39715
MSFT,2024-06-17 15:41:00,450.101,450.14,449.98,450.068,39048
MSFT,2024-06-17 15:40:00,450.16,450.22,450.09,450.12,43247
MSFT,2024-06-17 15:39:00,450.118,450.2,450.1,450.17,28220
MSFT,2024-06-17 15:38:00,450.13,450.25,450.06,450.1,48254
MSFT,2024-06-17 15:37:00,450.19,450.25,450.13,450.13,25242
MSFT,2024-06-17 15:36:00,450.17,450.279,450.08,450.18,43233
MSFT,2024-06-17 15:35:00,450.27,450.275,450.055,450.15,53344
MSFT,2024-06-17 15:34:00,450.275,450.39,450.2,450.32,35193
MSFT,2024-06-17 15:33:00,450.44,450.445,450.271,450.3,44863
MSFT,2024-06-17 15:32:00,450.445,450.49,450.32,450.441,28076
MSFT,2024-06-17 15:31:00,450.45,450.48,450.277,450.42,41753
MSFT,2024-06-17 15:30:00,450.6,450.615,450.45,450.45,40117
MSFT,2024-06-17 15:29:00,450.735,450.74,450.54,450.603,35796
MSFT,2024-06-17 15:28:00,450.718,450.82,450.68,450.745,33605
MSFT,2024-06-17 15:27:00,450.61,450.72,450.51,450.72,39424
MSFT,2024-06-17 15:26:00,450.67,450.68,450.52,450.58,22473
MSFT,2024-06-17 15:25:00,450.62,450.755,450.6,450.67,28977
MSFT,2024-06-17 15:24:00,450.57,450.66,450.46,450.6,33033
MSFT,2024-06-17 15:23:00,450.63,450.69,450.54,450.56,31996
MSFT,2024-06-17 15:22:00,450.725,450.77,450.54,450.665,51227
MSFT,2024-06-17 15:21:00,450.84,450.85,450.72,450.73,42954
MSFT,2024-06-17 15:20:00,450.781,450.86,450.75,450.84,21124
MSFT,2024-06-17 15:19:00,450.75,450.869,450.73,450.781,50233
MSFT,2024-06-17 15:18:00,450.77,450.94,450.73,450.75,45339
MSFT,2024-06-17 15:17:00,450.41,450.78,450.38,450.76,47322
MSFT,2024-06-17 15:16:00,450.29,450.43,450.26,450.381,26568
MSFT,2024-06-17 15:15:00,450.24,450.33,450.16,450.284,32840
MSFT,2024-06-17 15:14:00,450.28,450.4,450.25,450.256,27576
MSFT,2024-06-17 15:13:00,450.15,450.329,450.135,450.28,26037
MSFT,2024-06-17 15:12:00,450.21,450.245,450.06,450.13,46471
MSFT,2024-06-17 15:11:00,450.3,450.345,450.2,450.24,41299
MSFT,2024-06-17 15:10:00,450.035,450.33,450.01,450.285,38600
MSFT,2024-06-17 15:09:00,450.017,450.09,449.99,450.04,39674
MSFT,2024-06-17 15:08:00,449.9,450.08,449.87,450.02,60253
MSFT,2024-06-17 15:07:00,449.715,449.936,449.715,449.9,37575
MSFT,2024-06-17 15:06:00,449.63,449.69,449.52,449.69,28580
MSFT,2024-06-17 15:05:00,449.325,449.65,449.31,449.59,20387
MSFT,2024-06-17 15:04:00,449.54,449.569,449.31,449.325,33420
MSFT,2024-06-17 15:03:00,449.292,449.52,449.292,449.5,38482
MSFT,2024-06-17 15:02:00,449.4,449.54,449.28,449.31,42409
MSFT,2024-06-17 15:01:00,449.28,449.415,449.23,449.415,18104
MSFT,2024-06-17 15:00:00,449.3,449.3,449.17,449.25,22742
MSFT,2024-06-17 14:59:00,449.22,449.37,449.2,449.316,26267
MSFT,2024-06-17 14:58:00,449.125,449.2,449.07,449.2,24521
MSFT,2024-06-17 14:57:00,449.125,449.2,449.065,449.125,22426
MSFT,2024-06-17 14:56:00,448.78,449.14,448.75,449.13,26076
MSFT,2024-06-17 14:55:00,448.864,448.88,448.684,448.761,40027
MSFT,2024-06-17 14:54:00,448.86,448.88,448.686,448.87,20857
MSFT,2024-06-17 14:53:00,448.86,448.88,448.74,448.86,32951
MSFT,2024-06-17 14:52:00,448.645,448.92,448.62,448.885,36349
MSFT,2024-06-17 14:51:00,448.66,448.767,448.59,448.645,31577
MSFT,2024-06-17 14:50:00,448.86,448.88,448.65,448.65,37158
MSFT,2024-06-17 14:49:00,449.09,449.15,448.81,448.85,26582
MSFT,2024-06-17 14:48:00,448.83,449.11,448.77,449.11,22971
MSFT,2024-06-17 14:47:00,448.615,448.97,448.59,448.905,34171
MSFT,2024-06-17 14:46:00,448.82,448.93,448.57,448.63,26401
MSFT,2024-06-17 14:45:00,448.97,449.02,448.76,448.766,18694
MSFT,2024-06-17 14:44:00,449.095,449.17,448.89,448.97,16964
MSFT,2024-06-17 14:43:00,449.14,449.21,449.003,449.049,14799
MSFT,2024-06-17 14:42:00,449.34,449.36,448.9,449.18,143694
MSFT,2024-06-17 14:41:00,449.27,449.28,449.11,449.27,17842
MSFT,2024-06-17 14:40:00,449.35,449.35,449.221,449.281,23073
MSFT,2024-06-17 14:39:00,449.24,449.4,449.105,449.379,34439
MSFT,2024-06-17 14:38:00,449.075,449.23,449.06,449.225,45797
MSFT,2024-06-17 14:37:00,449.03,449.15,448.98,449.07,14249
MSFT,2024-06-17 14:36:00,449.26,449.3,449.02,449.02,28365
MSFT,2024-06-17 14:35:00,449.54,449.54,449.27,449.27,21217
MSFT,2024-06-17 14:34:00,449.515,449.67,449.47,449.55,25479
MSFT,2024-06-17 14:33:00,449.48,449.54,449.3,449.515,18193
MSFT,2024-06-17 14:32:00,449.33,449.48,449.28,449.42,23773
MSFT,2024-06-17 14:31:00,449.61,449.61,449.23,449.235,27631
MSFT,2024-06-17 14:30:00,449.44,449.67,449.43,449.56,29596
MSFT,2024-06-17 14:29:00,449.34,449.5,449.25,449.43,26387
MSFT,2024-06-17 14:28:00,449.29,449.44,449.26,449.34,25749
MSFT,2024-06-17 14:27:00,449.175,449.35,449.1,449.25,26062
MSFT,2024-06-17 14:26:00,448.64,449.195,448.64,449.18,48097
MSFT,2024-06-17 14:25:00,448.619,448.81,448.44,448.726,27789
MSFT,2024-06-17 14:24:00,448.558,448.69,448.46,448.56,15433
MSFT,2024-06-17 14:23:00,448.67,448.68,448.435,448.53,26186
MSFT,2024-06-17 14:22:00,448.47,448.68,448.47,448.66,32588
MSFT,2024-06-17 14:21:00,448.29,448.54,448.22,448.395,34097
MSFT,2024-06-17 14:20:00,448.375,448.49,448.28,448.286,32452
MSFT,2024-06-17 14:19:00,448.4,448.46,448.28,448.38,32697
MSFT,2024-06-17 14:18:00,448.999,449.0,448.295,448.349,53543
MSFT,2024-06-17 14:17:00,448.84,449.06,448.81,448.97,42770
MSFT,2024-06-17 14:16:00,449.11,449.23,448.82,448.91,68065
MSFT,2024-06-17 14:15:00,448.91,449.23,448.88,449.17,77193
MSFT,2024-06-17 14:14:00,449.53,449.55,448.97,448.97,47341
MSFT,2024-06-17 14:13:00,449.64,449.68,449.44,449.535,23463
MSFT,2024-06-17 14:12:00,449.54,449.81,449.54,449.7,32358
MSFT,2024-06-17 14:11:00,449.96,449.99,449.39,449.62,44964
MSFT,2024-06-17 14:10:00,449.89,450.03,449.767,449.91,41196
MSFT,2024-06-17 14:09:00,450.0,450.11,449.81,449.89,39409
MSFT,2024-06-17 14:08:00,450.19,450.39,450.0,450.07,59182
MSFT,2024-06-17 14:07:00,450.25,450.49,450.139,450.207,26763
MSFT,2024-06-17 14:06:00,450.32,450.4,450.05,450.17,49150
MSFT,2024-06-17 14:05:00,450.12,450.37,450.09,450.313,44247
MSFT,2024-06-17 14:04:00,450.54,450.55,450.07,450.13,45995
MSFT,2024-06-17 14:03:00,450.275,450.69,450.16,450.57,57306
MSFT,2024-06-17 14:02:00,449.945,450.35,449.945,450.29,48098
MSFT,2024-06-17 14:01:00,449.71,450.32,449.69,449.95,375247
MSFT,2024-06-17 14:00:00,449.38,449.73,449.32,449.73,34731
MSFT,2024-06-17 13:59:00,449.35,449.49,449.256,449.42,60369
MSFT,2024-06-17 13:58:00,449.29,449.39,449.22,449.36,39985
MSFT,2024-06-17 13:57:00,449.17,449.32,449.16,449.29,25473
MSFT,2024-06-17 13:56:00,449.053,449.2,448.93,449.2,29362
MSFT,2024-06-17 13:55:00,449.214,449.338,448.935,449.0,43102
MSFT,2024-06-17 13:54:00,449.18,449.33,449.11,449.27,47772
MSFT,2024-06-17 13:53:00,448.81,449.16,448.81,449.145,40101
MSFT,2024-06-17 13:52:00,448.7,448.88,448.59,448.83,22312
MSFT,2024-06-17 13:51:00,448.625,448.85,448.61,448.67,23047
MSFT,2024-06-17 13:50:00,448.25,448.628,448.233,448.585,25448
MSFT,2024-06-17 13:49:00,448.216,448.3,448.185,448.19,12249
MSFT,2024-06-17 13:48:00,448.192,448.21,448.04,448.21,23266
MSFT,2024-06-17 13:47:00,448.36,448.36,448.14,448.2,19630
MSFT,2024-06-17 13:46:00,448.475,448.475,448.31,448.385,17551
MSFT,2024-06-17 13:45:00,448.34,448.48,448.3,448.459,20864
MSFT,2024-06-17 13:44:00,448.55,448.63,448.34,448.35,20254
MSFT,2024-06-17 13:43:00,448.78,448.8,448.54,448.54,25190
MSFT,2024-06-17 13:42:00,448.67,448.8,448.65,448.785,19208
MSFT,2024-06-17 13:41:00,448.81,448.88,448.69,448.72,39021
MSFT,2024-06-17 13:40:00,448.63,448.794,448.63,448.794,23094
MSFT,2024-06-17 13:39:00,448.74,448.78,448.61,448.63,27104
MSFT,2024-06-17 13:38:00,448.67,448.84,448.63,448.69,24910
MSFT,2024-06-17 13:37:00,448.445,448.7,448.31,448.69,29436
MSFT,2024-06-17 13:36:00,448.52,448.533,448.41,448.463,21010
MSFT,2024-06-17 13:35:00,448.43,448.66,448.41,448.52,28225
MSFT,2024-06-17 13:34:00,448.28,448.44,448.26,448.415,29502
MSFT,2024-06-17 13:33:00,448.31,448.4,448.06,448.25,29150
MSFT,2024-06-17 13:32:00,448.0,448.353,447.97,448.26,33935
MSFT,2024-06-17 13:31:00,447.94,448.02,447.88,447.976,41194
MSFT,2024-06-17 13:30:00,447.92,447.97,447.8,447.96,16686
MSFT,2024-06-17 13:29:00,447.725,447.91,447.7,447.91,20526
MSFT,2024-06-17 13:28:00,447.75,447.84,447.64,447.77,20539
MSFT,2024-06-17 13:27:00,447.91,447.955,447.731,447.731,16031
MSFT,2024-06-17 13:26:00,447.93,448.0,447.86,447.89,17960
MSFT,2024-06-17 13:25:00,447.79,447.92,447.74,447.85,33711
MSFT,2024-06-17 13:24:00,447.594,447.78,447.58,447.78,25736
MSFT,2024-06-17 13:23:00,447.64,447.73,447.54,447.59,31844
MSFT,2024-06-17 13:22:00,447.41,447.63,447.35,447.624,32355
MSFT,2024-06-17 13:21:00,447.5,447.5,447.305,447.39,29863
MSFT,2024-06-17 13:20:00,447.62,447.64,447.52,447.525,16343
MSFT,2024-06-17 13:19:00,447.38,447.64,447.37,447.64,38521
MSFT,2024-06-17 13:18:00,447.39,447.52,447.37,447.39,26720
MSFT,2024-06-17 13:17:00,447.3,447.4,447.26,447.327,13334
MSFT,2024-06-17 13:16:00,447.13,447.36,447.1,447.33,20461
MSFT,2024-06-17 13:15:00,446.91,447.19,446.85,447.1,18479
MSFT,2024-06-17 13:14:00,446.956,447.04,446.87,446.917,9916
MSFT,2024-06-17 13:13:00,447.1,447.11,446.92,446.96,17715
MSFT,2024-06-17 13:12:00,447.12,447.149,447.0,447.149,12075
MSFT,2024-06-17 13:11:00,447.075,447.19,447.05,447.07,16270
MSFT,2024-06-17 13:10:00,447.0,447.1,446.83,447.07,21964
MSFT,2024-06-17 13:09:00,447.05,447.05,446.92,446.98,11290
MSFT,2024-06-17 13:08:00,447.03,447.03,446.95,447.01,14717
MSFT,2024-06-17 13:07:00,446.91,447.05,446.83,447.0,31733
MSFT,2024-06-17 13:06:00,447.02,447.03,446.82,446.85,28151
MSFT,2024-06-17 13:05:00,447.1,447.12,446.98,447.01,19492
MSFT,2024-06-17 13:04:00,446.935,447.17,446.91,447.13,22161
MSFT,2024-06-17 13:03:00,446.725,447.01,446.725,446.91,35054
MSFT,2024-06-17 13:02:00,446.823,446.836,446.69,446.72,22892
MSFT,2024-06-17 13:01:00,446.734,446.81,446.6,446.81,29237
MSFT,2024-06-17 13:00:00,446.57,446.77,446.57,446.75,36786
MSFT,2024-06-17 12:59:00,446.59,446.64,446.505,446.53,21296
MSFT,2024-06-17 12:58:00,446.505,446.63,446.505,446.58,25505
MSFT,2024-06-17 12:57:00,446.31,446.53,446.24,446.53,21867
MSFT,2024-06-17 12:56:00,446.42,446.5,446.32,446.34,14639
MSFT,2024-06-17 12:55:00,446.38,446.51,446.3,446.419,160315
MSFT,2024-06-17 12:54:00,446.42,446.47,446.32,446.42,27853
MSFT,2024-06-17 12:53:00,446.4,446.48,446.26,446.39,29886
MSFT,2024-06-17 12:52:00,446.34,446.46,446.32,446.42,25633
MSFT,2024-06-17 12:51:00,446.34,446.45,446.33,446.333,16506
MSFT,2024-06-17 12:50:00,446.317,446.36,446.27,446.27,18116
MSFT,2024-06-17 12:49:00,446.06,446.4,446.06,446.26,17162
MSFT,2024-06-17 12:48:00,446.242,446.265,445.995,446.087,25176
MSFT,2024-06-17 12:47:00,445.959,446.28,445.92,446.275,42974
MSFT,2024-06-17 12:46:00,445.787,445.949,445.7,445.949,33575
MSFT,2024-06-17 12:45:00,445.67,445.81,445.63,445.81,12248
MSFT,2024-06-17 12:44:00,445.607,445.645,445.55,445.64,14438
MSFT,2024-06-17 12:43:00,445.38,445.589,445.3,445.56,14856
MSFT,2024-06-17 12:42:00,445.19,445.42,445.18,445.39,14738
MSFT,2024-06-17 12:41:00,445.339,445.339,445.1,445.18,16047
MSFT,2024-06-17 12:40:00,445.19,445.34,445.16,445.33,16362
MSFT,2024-06-17 12:39:00,445.307,445.31,445.031,445.17,53676
MSFT,2024-06-17 12:38:00,445.65,445.78,445.26,445.31,54589
MSFT,2024-06-17 12:37:00,445.69,445.75,445.59,445.65,17407
MSFT,2024-06-17 12:36:00,445.48,445.776,445.48,445.675,34815
MSFT,2024-06-17 12:35:00,445.635,445.635,445.44,445.44,17667
MSFT,2024-06-17 12:34:00,445.36,445.68,445.32,445.635,25375
MSFT,2024-06-17 12:33:00,445.38,445.385,445.211,445.33,25033
MSFT,2024-06-17 12:32:00,445.275,445.469,445.275,445.4,19808
MSFT,2024-06-17 12:31:00,445.31,445.38,445.2,445.289,21756
MSFT,2024-06-17 12:30:00,445.405,445.52,445.28,445.31,37803
MSFT,2024-06-17 12:29:00,445.164,445.41,445.16,445.4,46372
MSFT,2024-06-17 12:28:00,445.02,445.17,445.02,445.16,11902
MSFT,2024-06-17 12:27:00,445.26,445.28,444.895,445.01,54508
MSFT,2024-06-17 12:26:00,445.22,445.29,445.18,445.25,33066
MSFT,2024-06-17 12:25:00,445.07,445.27,445.0,445.27,24285
MSFT,2024-06-17 12:24:00,444.86,445.1,444.86,445.065,26989
MSFT,2024-06-17 12:23:00,444.676,444.88,444.676,444.855,25368
MSFT,2024-06-17 12:22:00,444.65,444.74,444.58,444.7,27311
MSFT,2024-06-17 12:21:00,444.55,444.66,444.52,444.66,32544
MSFT,2024-06-17 12:20:00,444.46,444.6,444.44,444.54,26493
MSFT,2024-06-17 12:19:00,444.315,444.46,444.315,444.45,19098
MSFT,2024-06-17 12:18:00,444.28,444.35,444.21,444.29,19274
MSFT,2024-06-17 12:17:00,444.38,444.41,444.266,444.266,14084
MSFT,2024-06-17 12:16:00,444.37,444.41,444.31,444.39,8290
MSFT,2024-06-17 12:15:00,444.3,444.43,444.29,444.31,17048
MSFT,2024-06-17 12:14:00,444.37,444.4,444.28,444.3,9475
MSFT,2024-06-17 12:13:00,444.41,444.43,444.31,444.35,12317
MSFT,2024-06-17 12:12:00,444.27,444.41,444.23,444.41,13263
MSFT,2024-06-17 12:11:00,444.2,444.295,444.18,444.23,26681
MSFT,2024-06-17 12:10:00,444.2,444.24,444.13,444.2,17558
MSFT,2024-06-17 12:09:00,444.23,444.26,444.185,444.19,17531
MSFT,2024-06-17 12:08:00,444.36,444.36,444.24,444.265,11292
MSFT,2024-06-17 12:07:00,444.43,444.495,444.35,444.35,7781
MSFT,2024-06-17 12:06:00,444.59,444.59,444.42,444.449,11432
MSFT,2024-06-17 12:05:00,444.52,444.59,444.5,444.55,11080
MSFT,2024-06-17 12:04:00,444.479,444.51,444.41,444.51,9868
MSFT,2024-06-17 12:03:00,444.48,444.6,444.47,444.47,14152
MSFT,2024-06-17 12:02:00,444.445,444.54,444.445,444.48,9049
MSFT,2024-06-17 12:01:00,444.6,444.62,444.4,444.43,20782
MSFT,2024-06-17 12:00:00,444.362,444.575,444.3,444.575,15607
MSFT,2024-06-17 11:59:00,444.3,444.34,444.23,444.34,13658
MSFT,2024-06-17 11:58:00,444.36,444.395,444.23,444.29,17556
MSFT,2024-06-17 11:57:00,444.4,444.489,444.33,444.365,23327
MSFT,2024-06-17 11:56:00,444.24,444.5,444.22,444.41,23920
MSFT,2024-06-17 11:55:00,444.455,444.464,444.23,444.24,20947
MSFT,2024-06-17 11:54:00,444.58,444.58,444.38,444.48,21745
MSFT,2024-06-17 11:53:00,444.545,444.635,444.45,444.57,20843
MSFT,2024-06-17 11:52:00,444.635,444.64,444.466,444.545,11600
MSFT,2024-06-17 11:51:00,444.52,444.68,444.52,444.61,27644
MSFT,2024-06-17 11:50:00,444.34,444.53,444.34,444.53,15246
MSFT,2024-06-17 11:49:00,444.215,444.38,444.16,444.3,14703
MSFT,2024-06-17 11:48:00,444.416,444.48,444.22,444.24,12633
MSFT,2024-06-17 11:47:00,444.47,444.54,444.34,444.44,20715
MSFT,2024-06-17 11:46:00,444.39,444.5,444.39,444.45,23770
MSFT,2024-06-17 11:45:00,444.29,444.45,444.28,444.43,16495
MSFT,2024-06-17 11:44:00,444.23,444.28,444.18,444.28,14950
MSFT,2024-06-17 11:43:00,444.12,444.25,444.09,444.23,26707
MSFT,2024-06-17 11:42:00,443.89,444.155,443.87,444.14,27191
MSFT,2024-06-17 11:41:00,443.94,443.965,443.84,443.86,23872
MSFT,2024-06-17 11:40:00,444.0,444.035,443.84,443.97,12864
MSFT,2024-06-17 11:39:00,443.93,444.0,443.81,443.98,31823
MSFT,2024-06-17 11:38:00,443.82,443.95,443.77,443.95,17986
MSFT,2024-06-17 11:37:00,443.96,444.12,443.84,443.84,18041
MSFT,2024-06-17 11:36:00,443.88,443.95,443.785,443.95,15547
MSFT,2024-06-17 11:35:00,443.76,443.91,443.749,443.88,28704
MSFT,2024-06-17 11:34:00,443.79,443.81,443.63,443.733,15802
MSFT,2024-06-17 11:33:00,444.1,444.1,443.74,443.85,23066
MSFT,2024-06-17 11:32:00,443.915,444.16,443.9,444.125,24703
MSFT,2024-06-17 11:31:00,443.977,444.05,443.87,443.885,29444
MSFT,2024-06-17 11:30:00,443.97,444.03,443.85,444.005,31843
